XLabel,Wavenumber
YLabel,%Transmittance
FileType,%Transmittance
DisplayDirection,20300
PeakDirection,20311
847.712638,98.057148
848.677043,98.067244
849.641449,98.064359
850.605855,98.048501
851.570261,98.035504
852.534666,98.045801
853.499072,98.061833
854.463478,98.055212
855.427884,98.058065
856.392289,98.073169
857.356695,98.070432
858.321101,98.077597
859.285507,98.096848
860.249912,98.107844
861.214318,98.120430
862.178724,98.129980
863.143129,98.137455
864.107535,98.151313
865.071941,98.166994
866.036347,98.180565
867.000752,98.191698
867.965158,98.208467
868.929564,98.221575
869.893970,98.218919
870.858375,98.230703
871.822781,98.263027
872.787187,98.282176
873.751592,98.288465
874.715998,98.294608
875.680404,98.306490
876.644810,98.328679
877.609215,98.353430
878.573621,98.375104
879.538027,98.390381
880.502433,98.411828
881.466838,98.445441
882.431244,98.474364
883.395650,98.494662
884.360056,98.506737
885.324461,98.525624
886.288867,98.556815
887.253273,98.577556
888.217678,98.595240
889.182084,98.615534
890.146490,98.620468
891.110896,98.614622
892.075301,98.617776
893.039707,98.634862
894.004113,98.650934
894.968519,98.656756
895.932924,98.657102
896.897330,98.659259
897.861736,98.663083
898.826141,98.661617
899.790547,98.658843
900.754953,98.660680
901.719359,98.665078
902.683764,98.664303
903.648170,98.654458
904.612576,98.648489
905.576982,98.656493
906.541387,98.672404
907.505793,98.678644
908.470199,98.667217
909.434605,98.653741
910.399010,98.649686
911.363416,98.650304
912.327822,98.644137
913.292227,98.636419
914.256633,98.638349
915.221039,98.632873
916.185445,98.616675
917.149850,98.606573
918.114256,98.604676
919.078662,98.605414
920.043068,98.600405
921.007473,98.598210
921.971879,98.602004
922.936285,98.596814
923.900690,98.590284
924.865096,98.591225
925.829502,98.592542
926.793908,98.587031
927.758313,98.579215
928.722719,98.575343
929.687125,98.565230
930.651531,98.548271
931.615936,98.526471
932.580342,98.504615
933.544748,98.491397
934.509154,98.472372
935.473559,98.456525
936.437965,98.463251
937.402371,98.476302
938.366776,98.488079
939.331182,98.503444
940.295588,98.517805
941.259994,98.529920
942.224399,98.542596
943.188805,98.555291
944.153211,98.570223
945.117617,98.580893
946.082022,98.578001
947.046428,98.581881
948.010834,98.598397
948.975240,98.608310
949.939645,98.618694
950.904051,98.630074
951.868457,98.627836
952.832862,98.624011
953.797268,98.633568
954.761674,98.644478
955.726080,98.648622
956.690485,98.656882
957.654891,98.661822
958.619297,98.650095
959.583703,98.637594
960.548108,98.637926
961.512514,98.642044
962.476920,98.640887
963.441325,98.633675
964.405731,98.625400
965.370137,98.621035
966.334543,98.616407
967.298948,98.606388
968.263354,98.597470
969.227760,98.598589
970.192166,98.599898
971.156571,98.592142
972.120977,98.586368
973.085383,98.578731
974.049789,98.566951
975.014194,98.566640
975.978600,98.567842
976.943006,98.559022
977.907411,98.545276
978.871817,98.525688
979.836223,98.501219
980.800629,98.476802
981.765034,98.462249
982.729440,98.452938
983.693846,98.432385
984.658252,98.410041
985.622657,98.394192
986.587063,98.377352
987.551469,98.357643
988.515874,98.329849
989.480280,98.297006
990.444686,98.271695
991.409092,98.255138
992.373497,98.234390
993.337903,98.194638
994.302309,98.150006
995.266715,98.116914
996.231120,98.082466
997.195526,98.042777
998.159932,98.000782
999.124338,97.954896
1000.088743,97.906392
1001.053149,97.855986
1002.017555,97.808121
1002.981960,97.751903
1003.946366,97.680565
1004.910772,97.606749
1005.875178,97.529341
1006.839583,97.446650
1007.803989,97.359365
1008.768395,97.266310
1009.732801,97.177693
1010.697206,97.093352
1011.661612,97.002886
1012.626018,96.910377
1013.590423,96.827075
1014.554829,96.755418
1015.519235,96.688210
1016.483641,96.617672
1017.448046,96.554888
1018.412452,96.510228
1019.376858,96.473022
1020.341264,96.443195
1021.305669,96.418014
1022.270075,96.389370
1023.234481,96.367171
1024.198887,96.350345
1025.163292,96.333613
1026.127698,96.322105
1027.092104,96.310622
1028.056509,96.289908
1029.020915,96.264880
1029.985321,96.242358
1030.949727,96.217866
1031.914132,96.197681
1032.878538,96.179748
1033.842944,96.144997
1034.807350,96.110741
1035.771755,96.094989
1036.736161,96.072526
1037.700567,96.036680
1038.664973,96.002655
1039.629378,95.964325
1040.593784,95.918918
1041.558190,95.874705
1042.522595,95.828676
1043.487001,95.770602
1044.451407,95.698738
1045.415813,95.631201
1046.380218,95.576722
1047.344624,95.519793
1048.309030,95.461695
1049.273436,95.409988
1050.237841,95.348402
1051.202247,95.275577
1052.166653,95.207767
1053.131058,95.144460
1054.095464,95.083830
1055.059870,95.019880
1056.024276,94.941330
1056.988681,94.861494
1057.953087,94.789678
1058.917493,94.710803
1059.881899,94.621941
1060.846304,94.532587
1061.810710,94.436047
1062.775116,94.325269
1063.739522,94.216149
1064.703927,94.119140
1065.668333,94.014328
1066.632739,93.888889
1067.597144,93.755187
1068.561550,93.612075
1069.525956,93.457977
1070.490362,93.302191
1071.454767,93.140232
1072.419173,92.980279
1073.383579,92.819903
1074.347985,92.641111
1075.312390,92.456748
1076.276796,92.270491
1077.241202,92.068999
1078.205607,91.852832
1079.170013,91.628232
1080.134419,91.400766
1081.098825,91.166063
1082.063230,90.916506
1083.027636,90.649168
1083.992042,90.372856
1084.956448,90.105113
1085.920853,89.839834
1086.885259,89.552043
1087.849665,89.244417
1088.814071,88.932295
1089.778476,88.610068
1090.742882,88.275811
1091.707288,87.934085
1092.671693,87.579886
1093.636099,87.203404
1094.600505,86.805691
1095.564911,86.402107
1096.529316,85.991818
1097.493722,85.571303
1098.458128,85.138987
1099.422534,84.673237
1100.386939,84.173604
1101.351345,83.665324
1102.315751,83.148140
1103.280156,82.602103
1104.244562,82.027754
1105.208968,81.432581
1106.173374,80.804933
1107.137779,80.145596
1108.102185,79.462752
1109.066591,78.734090
1110.030997,77.947092
1110.995402,77.131077
1111.959808,76.294110
1112.924214,75.408784
1113.888620,74.468514
1114.853025,73.473869
1115.817431,72.411921
1116.781837,71.277651
1117.746242,70.072745
1118.710648,68.796605
1119.675054,67.437041
1120.639460,65.981170
1121.603865,64.434870
1122.568271,62.791010
1123.532677,61.013725
1124.497083,59.073212
1125.461488,56.942726
1126.425894,54.612339
1127.390300,52.110365
1128.354706,49.496887
1129.319111,46.795092
1130.283517,44.032501
1131.247923,41.254666
1132.212328,38.478279
1133.176734,35.673327
1134.141140,32.843983
1135.105546,30.053585
1136.069951,27.343952
1137.034357,24.707939
1137.998763,22.156407
1138.963169,19.744734
1139.927574,17.547804
1140.891980,15.641551
1141.856386,14.074025
1142.820791,12.859994
1143.785197,12.012044
1144.749603,11.545458
1145.714009,11.478373
1146.678414,11.802388
1147.642820,12.524028
1148.607226,13.674053
1149.571632,15.243762
1150.536037,17.189808
1151.500443,19.467295
1152.464849,21.998431
1153.429255,24.674646
1154.393660,27.406826
1155.358066,30.127130
1156.322472,32.783652
1157.286877,35.343687
1158.251283,37.771202
1159.215689,40.066763
1160.180095,42.222006
1161.144500,44.234232
1162.108906,46.088046
1163.073312,47.769699
1164.037718,49.298938
1165.002123,50.683492
1165.966529,51.914528
1166.930935,53.000550
1167.895340,53.960849
1168.859746,54.832956
1169.824152,55.654842
1170.788558,56.442707
1171.752963,57.202624
1172.717369,57.934776
1173.681775,58.613917
1174.646181,59.179192
1175.610586,59.574893
1176.574992,59.764320
1177.539398,59.693079
1178.503804,59.323735
1179.468209,58.665067
1180.432615,57.730735
1181.397021,56.538221
1182.361426,55.125808
1183.325832,53.533902
1184.290238,51.789970
1185.254644,49.914864
1186.219049,47.946322
1187.183455,45.924095
1188.147861,43.869097
1189.112267,41.799933
1190.076672,39.754397
1191.041078,37.771213
1192.005484,35.869905
1192.969889,34.060303
1193.934295,32.365865
1194.898701,30.808897
1195.863107,29.408152
1196.827512,28.180210
1197.791918,27.163532
1198.756324,26.390501
1199.720730,25.864866
1200.685135,25.624581
1201.649541,25.696931
1202.613947,26.077891
1203.578353,26.769009
1204.542758,27.739167
1205.507164,28.946479
1206.471570,30.356695
1207.435975,31.908087
1208.400381,33.539049
1209.364787,35.206655
1210.329193,36.879833
1211.293598,38.531535
1212.258004,40.135959
1213.222410,41.685252
1214.186816,43.185231
1215.151221,44.638797
1216.115627,46.040654
1217.080033,47.384637
1218.044439,48.680648
1219.008844,49.942256
1219.973250,51.170903
1220.937656,52.362108
1221.902061,53.515322
1222.866467,54.639055
1223.830873,55.736123
1224.795279,56.807970
1225.759684,57.856059
1226.724090,58.886686
1227.688496,59.913402
1228.652902,60.936136
1229.617307,61.955838
1230.581713,62.974866
1231.546119,63.989768
1232.510524,65.009090
1233.474930,66.032349
1234.439336,67.046516
1235.403742,68.052247
1236.368147,69.056634
1237.332553,70.056775
1238.296959,71.038528
1239.261365,71.999043
1240.225770,72.949147
1241.190176,73.890935
1242.154582,74.819606
1243.118988,75.723139
1244.083393,76.595967
1245.047799,77.454589
1246.012205,78.299222
1246.976610,79.113112
1247.941016,79.901576
1248.905422,80.676637
1249.869828,81.439703
1250.834233,82.197397
1251.798639,82.956648
1252.763045,83.718643
1253.727451,84.493952
1254.691856,85.293910
1255.656262,86.119125
1256.620668,86.961397
1257.585073,87.817914
1258.549479,88.698330
1259.513885,89.581239
1260.478291,90.431468
1261.442696,91.243135
1262.407102,91.993717
1263.371508,92.661648
1264.335914,93.258014
1265.300319,93.779417
1266.264725,94.228433
1267.229131,94.625026
1268.193537,94.967824
1269.157942,95.258791
1270.122348,95.508218
1271.086754,95.720867
1272.051159,95.911420
1273.015565,96.082548
1273.979971,96.222938
1274.944377,96.339765
1275.908782,96.445511
1276.873188,96.539003
1277.837594,96.615328
1278.802000,96.678023
1279.766405,96.735206
1280.730811,96.787926
1281.695217,96.833024
1282.659622,96.867233
1283.624028,96.891219
1284.588434,96.912193
1285.552840,96.930989
1286.517245,96.944070
1287.481651,96.959933
1288.446057,96.983830
1289.410463,97.008103
1290.374868,97.035205
1291.339274,97.068292
1292.303680,97.097738
1293.268086,97.125605
1294.232491,97.158223
1295.196897,97.188585
1296.161303,97.214974
1297.125708,97.242259
1298.090114,97.273220
1299.054520,97.315033
1300.018926,97.371402
1300.983331,97.437627
1301.947737,97.513323
1302.912143,97.601792
1303.876549,97.707813
1304.840954,97.835961
1305.805360,97.969872
1306.769766,98.088702
1307.734172,98.198775
1308.698577,98.311673
1309.662983,98.420194
1310.627389,98.506895
1311.591794,98.572420
1312.556200,98.630496
1313.520606,98.679269
1314.485012,98.719939
1315.449417,98.761779
1316.413823,98.802935
1317.378229,98.835449
1318.342635,98.861171
1319.307040,98.888713
1320.271446,98.911642
1321.235852,98.926237
1322.200257,98.941518
1323.164663,98.956524
1324.129069,98.968397
1325.093475,98.983040
1326.057880,99.000283
1327.022286,99.008722
1327.986692,99.014084
1328.951098,99.030942
1329.915503,99.052115
1330.879909,99.066925
1331.844315,99.072706
1332.808721,99.074137
1333.773126,99.078580
1334.737532,99.090396
1335.701938,99.111836
1336.666343,99.131299
1337.630749,99.139473
1338.595155,99.145158
1339.559561,99.154352
1340.523966,99.159687
1341.488372,99.158990
1342.452778,99.161883
1343.417184,99.165889
1344.381589,99.164539
1345.345995,99.163776
1346.310401,99.164076
1347.274806,99.166464
1348.239212,99.171682
1349.203618,99.169798
1350.168024,99.169994
1351.132429,99.179827
1352.096835,99.183743
1353.061241,99.186709
1354.025647,99.193888
1354.990052,99.197620
1355.954458,99.199847
1356.918864,99.194673
1357.883270,99.188436
1358.847675,99.193442
1359.812081,99.199793
1360.776487,99.201820
1361.740892,99.203330
1362.705298,99.211402
1363.669704,99.221606
1364.634110,99.217991
1365.598515,99.209759
1366.562921,99.212678
1367.527327,99.222804
1368.491733,99.230447
1369.456138,99.232201
1370.420544,99.235619
1371.384950,99.243360
1372.349355,99.252216
1373.313761,99.258848
1374.278167,99.257804
1375.242573,99.255690
1376.206978,99.253824
1377.171384,99.247479
1378.135790,99.244598
1379.100196,99.245671
1380.064601,99.245994
1381.029007,99.248607
1381.993413,99.255974
1382.957819,99.261284
1383.922224,99.256324
1384.886630,99.246855
1385.851036,99.244641
1386.815441,99.250450
1387.779847,99.253060
1388.744253,99.249301
1389.708659,99.243130
1390.673064,99.234341
1391.637470,99.222346
1392.601876,99.209254
1393.566282,99.203432
1394.530687,99.198082
1395.495093,99.186094
1396.459499,99.173795
1397.423905,99.160331
1398.388310,99.150927
1399.352716,99.134465
1400.317122,99.109290
1401.281527,99.100193
1402.245933,99.093911
1403.210339,99.082914
1404.174745,99.077826
1405.139150,99.065990
1406.103556,99.047497
1407.067962,99.032181
1408.032368,99.025302
1408.996773,99.020798
1409.961179,99.007839
1410.925585,98.997660
1411.889990,98.986985
1412.854396,98.974406
1413.818802,98.974278
1414.783208,98.969887
1415.747613,98.962610
1416.712019,98.961332
1417.676425,98.957020
1418.640831,98.969229
1419.605236,98.978976
1420.569642,98.962837
1421.534048,98.954707
1422.498454,98.950135
1423.462859,98.944810
1424.427265,98.950194
1425.391671,98.948168
1426.356076,98.943240
1427.320482,98.941944
1428.284888,98.936539
1429.249294,98.932725
1430.213699,98.931327
1431.178105,98.929944
1432.142511,98.927175
1433.106917,98.922696
1434.071322,98.914034
1435.035728,98.911207
1436.000134,98.928435
1436.964539,98.928959
1437.928945,98.899621
1438.893351,98.884306
1439.857757,98.883046
1440.822162,98.884602
1441.786568,98.891178
1442.750974,98.889100
1443.715380,98.873386
1444.679785,98.853999
1445.644191,98.844787
1446.608597,98.844899
1447.573003,98.842313
1448.537408,98.831713
1449.501814,98.816802
1450.466220,98.816259
1451.430625,98.825663
1452.395031,98.822404
1453.359437,98.815708
1454.323843,98.811779
1455.288248,98.819964
1456.252654,98.854115
1457.217060,98.867943
1458.181466,98.849404
1459.145871,98.842550
1460.110277,98.839145
1461.074683,98.840357
1462.039089,98.849751
1463.003494,98.853820
1463.967900,98.875576
1464.932306,98.899782
1465.896711,98.892731
1466.861117,98.883420
1467.825523,98.890489
1468.789929,98.896575
1469.754334,98.898497
1470.718740,98.916381
1471.683146,98.946832
1472.647552,98.960885
1473.611957,98.958345
1474.576363,98.961214
1475.540769,98.977526
1476.505174,98.995942
1477.469580,99.006643
1478.433986,99.018208
1479.398392,99.034121
1480.362797,99.046418
1481.327203,99.050147
1482.291609,99.047360
1483.256015,99.048953
1484.220420,99.058354
1485.184826,99.068647
1486.149232,99.077666
1487.113638,99.084844
1488.078043,99.090498
1489.042449,99.097456
1490.006855,99.106313
1490.971260,99.106192
1491.935666,99.101793
1492.900072,99.112053
1493.864478,99.119699
1494.828883,99.126949
1495.793289,99.143780
1496.757695,99.135467
1497.722101,99.127373
1498.686506,99.142381
1499.650912,99.140992
1500.615318,99.134924
1501.579723,99.136346
1502.544129,99.126465
1503.508535,99.121773
1504.472941,99.130404
1505.437346,99.145947
1506.401752,99.164291
1507.366158,99.154239
1508.330564,99.117668
1509.294969,99.092918
1510.259375,99.086261
1511.223781,99.086718
1512.188187,99.081143
1513.152592,99.067044
1514.116998,99.054823
1515.081404,99.045576
1516.045809,99.050494
1517.010215,99.064770
1517.974621,99.053303
1518.939027,99.030755
1519.903432,99.039903
1520.867838,99.054901
1521.832244,99.034012
1522.796650,99.001317
1523.761055,98.983902
1524.725461,98.981955
1525.689867,98.975189
1526.654272,98.957905
1527.618678,98.951504
1528.583084,98.943865
1529.547490,98.933291
1530.511895,98.928330
1531.476301,98.916254
1532.440707,98.919598
1533.405113,98.933151
1534.369518,98.916382
1535.333924,98.888477
1536.298330,98.869887
1537.262736,98.858015
1538.227141,98.874454
1539.191547,98.896296
1540.155953,98.866310
1541.120358,98.831204
1542.084764,98.818403
1543.049170,98.787300
1544.013576,98.767078
1544.977981,98.769137
1545.942387,98.760420
1546.906793,98.753762
1547.871199,98.756048
1548.835604,98.761365
1549.800010,98.772533
1550.764416,98.784087
1551.728822,98.790729
1552.693227,98.801529
1553.657633,98.834983
1554.622039,98.865920
1555.586444,98.863928
1556.550850,98.874057
1557.515256,98.919288
1558.479662,98.960723
1559.444067,98.977639
1560.408473,98.964485
1561.372879,98.943921
1562.337285,98.945706
1563.301690,98.953400
1564.266096,98.965934
1565.230502,98.984029
1566.194907,98.989207
1567.159313,98.987287
1568.123719,98.990996
1569.088125,99.008250
1570.052530,99.020763
1571.016936,99.014924
1571.981342,99.015940
1572.945748,99.015376
1573.910153,99.003783
1574.874559,99.025714
1575.838965,99.070134
1576.803371,99.060735
1577.767776,99.019616
1578.732182,99.006237
1579.696588,99.018025
1580.660993,99.036986
1581.625399,99.044107
1582.589805,99.042087
1583.554211,99.041124
1584.518616,99.034137
1585.483022,99.029771
1586.447428,99.030394
1587.411834,99.027250
1588.376239,99.031421
1589.340645,99.045215
1590.305051,99.047023
1591.269456,99.040702
1592.233862,99.047641
1593.198268,99.059791
1594.162674,99.066701
1595.127079,99.066255
1596.091485,99.056240
1597.055891,99.049532
1598.020297,99.055057
1598.984702,99.061497
1599.949108,99.060982
1600.913514,99.064634
1601.877920,99.074513
1602.842325,99.075887
1603.806731,99.073171
1604.771137,99.078600
1605.735542,99.078829
1606.699948,99.064865
1607.664354,99.051902
1608.628760,99.050827
1609.593165,99.059215
1610.557571,99.064114
1611.521977,99.060709
1612.486383,99.060554
1613.450788,99.056340
1614.415194,99.042788
1615.379600,99.050472
1616.344005,99.076956
1617.308411,99.066896
1618.272817,99.022210
1619.237223,98.996395
1620.201628,98.997725
1621.166034,98.999846
1622.130440,99.003989
1623.094846,99.012818
1624.059251,99.005583
1625.023657,98.985326
1625.988063,98.963988
1626.952469,98.952962
1627.916874,98.954922
1628.881280,98.946304
1629.845686,98.935176
1630.810091,98.935096
1631.774497,98.930853
1632.738903,98.917822
1633.703309,98.908461
1634.667714,98.922026
1635.632120,98.936099
1636.596526,98.917766
1637.560932,98.895128
1638.525337,98.883798
1639.489743,98.874051
1640.454149,98.862440
1641.418555,98.853811
1642.382960,98.858855
1643.347366,98.858797
1644.311772,98.856269
1645.276177,98.878691
1646.240583,98.885818
1647.204989,98.856122
1648.169395,98.836305
1649.133800,98.832567
1650.098206,98.819112
1651.062612,98.813253
1652.027018,98.852038
1652.991423,98.887008
1653.955829,98.855056
1654.920235,98.809555
1655.884640,98.791099
1656.849046,98.787003
1657.813452,98.786967
1658.777858,98.798212
1659.742263,98.807212
1660.706669,98.797494
1661.671075,98.803892
1662.635481,98.826337
1663.599886,98.826681
1664.564292,98.816901
1665.528698,98.813059
1666.493104,98.816582
1667.457509,98.831750
1668.421915,98.850222
1669.386321,98.853228
1670.350726,98.838516
1671.315132,98.835504
1672.279538,98.841307
1673.243944,98.831334
1674.208349,98.838694
1675.172755,98.865520
1676.137161,98.860903
1677.101567,98.847679
1678.065972,98.855168
1679.030378,98.861174
1679.994784,98.857291
1680.959189,98.853293
1681.923595,98.856730
1682.888001,98.879139
1683.852407,98.922437
1684.816812,98.928277
1685.781218,98.879553
1686.745624,98.870162
1687.710030,98.900469
1688.674435,98.900219
1689.638841,98.887530
1690.603247,98.886945
1691.567653,98.884255
1692.532058,98.884191
1693.496464,98.890978
1694.460870,98.924905
1695.425275,98.976949
1696.389681,98.968065
1697.354087,98.916074
1698.318493,98.909779
1699.282898,98.955087
1700.247304,98.985167
1701.211710,98.953826
1702.176116,98.914863
1703.140521,98.906429
1704.104927,98.915339
1705.069333,98.928782
1706.033738,98.931750
1706.998144,98.929874
1707.962550,98.924024
1708.926956,98.913234
1709.891361,98.913620
1710.855767,98.912988
1711.820173,98.904845
1712.784579,98.903890
1713.748984,98.914833
1714.713390,98.915647
1715.677796,98.902719
1716.642202,98.922150
1717.606607,98.943028
1718.571013,98.911803
1719.535419,98.874181
1720.499824,98.857556
1721.464230,98.858324
1722.428636,98.860497
1723.393042,98.848704
1724.357447,98.844458
1725.321853,98.848276
1726.286259,98.841604
1727.250665,98.824898
1728.215070,98.811071
1729.179476,98.810053
1730.143882,98.809894
1731.108288,98.798473
1732.072693,98.796470
1733.037099,98.827531
1734.001505,98.850396
1734.965910,98.821314
1735.930316,98.789465
1736.894722,98.784524
1737.859128,98.780265
1738.823533,98.781007
1739.787939,98.793125
1740.752345,98.791521
1741.716751,98.785118
1742.681156,98.791836
1743.645562,98.802310
1744.609968,98.808127
1745.574373,98.805802
1746.538779,98.813869
1747.503185,98.836283
1748.467591,98.846832
1749.431996,98.852846
1750.396402,98.866419
1751.360808,98.863903
1752.325214,98.843936
1753.289619,98.847238
1754.254025,98.865702
1755.218431,98.868104
1756.182837,98.874430
1757.147242,98.888020
1758.111648,98.899460
1759.076054,98.907261
1760.040459,98.902271
1761.004865,98.898741
1761.969271,98.895399
1762.933677,98.892227
1763.898082,98.900043
1764.862488,98.895299
1765.826894,98.885681
1766.791300,98.898182
1767.755705,98.908163
1768.720111,98.900914
1769.684517,98.900206
1770.648922,98.911286
1771.613328,98.919922
1772.577734,98.911763
1773.542140,98.891671
1774.506545,98.884049
1775.470951,98.884154
1776.435357,98.869475
1777.399763,98.847307
1778.364168,98.838019
1779.328574,98.841082
1780.292980,98.840681
1781.257386,98.825200
1782.221791,98.803578
1783.186197,98.796447
1784.150603,98.800239
1785.115008,98.795431
1786.079414,98.782434
1787.043820,98.780861
1788.008226,98.788620
1788.972631,98.779370
1789.937037,98.762111
1790.901443,98.765580
1791.865849,98.776682
1792.830254,98.762989
1793.794660,98.741904
1794.759066,98.746008
1795.723471,98.752425
1796.687877,98.747391
1797.652283,98.748281
1798.616689,98.753617
1799.581094,98.756591
1800.545500,98.758838
1801.509906,98.771177
