XLabel,Wavenumber
710.767024,92.846357
711.731430,92.739370
712.695835,92.669990
713.660241,92.574045
714.624647,92.459405
715.589053,92.393810
716.553458,92.306982
717.517864,92.197102
718.482270,92.096200
719.446675,91.977239
720.411081,91.869381
721.375487,91.763566
722.339893,91.636475
723.304298,91.505865
724.268704,91.367768
725.233110,91.217308
726.197516,91.058418
727.161921,90.883295
728.126327,90.660580
729.090733,90.401580
730.055139,90.124134
731.019544,89.820584
731.983950,89.525148
732.948356,89.217773
733.912761,88.881241
734.877167,88.558242
735.841573,88.233738
736.805979,87.898159
737.770384,87.639603
738.734790,87.528042
739.699196,87.398322
740.663602,87.148769
741.628007,86.959583
742.592413,86.839020
743.556819,86.684148
744.521224,86.513567
745.485630,86.338547
746.450036,86.172344
747.414442,85.976221
748.378847,85.724523
749.343253,85.453628
750.307659,85.149523
751.272065,84.785238
752.236470,84.328577
753.200876,83.768215
754.165282,83.089113
755.129688,82.221404
756.094093,81.121539
757.058499,79.700046
758.022905,77.810850
758.987310,75.317446
759.951716,72.108658
760.916122,68.285587
761.880528,64.446129
762.844933,61.926732
763.809339,62.304128
764.773745,65.810103
765.738151,70.930535
766.702556,75.993397
767.666962,80.191834
768.631368,83.343561
769.595773,85.604782
770.560179,87.269360
771.524585,88.552503
772.488991,89.535859
773.453396,90.257969
774.417802,90.808342
775.382208,91.278174
776.346614,91.692942
777.311019,92.062883
778.275425,92.405117
779.239831,92.693161
780.204237,92.870263
781.168642,92.913384
782.133048,92.845689
783.097454,92.687569
784.061859,92.434162
785.026265,92.083684
785.990671,91.611416
786.955077,90.985714
787.919482,90.154894
788.883888,88.978109
789.848294,87.305952
790.812700,84.963434
791.777105,81.998932
792.741511,78.635164
793.705917,74.781455
794.670323,71.419115
795.634728,70.790578
796.599134,73.170647
797.563540,76.515615
798.527945,79.215473
799.492351,80.884378
800.456757,81.753162
801.421163,82.170268
802.385568,82.351439
803.349974,82.401792
804.314380,82.359622
805.278786,82.260036
806.243191,82.136428
807.207597,81.983563
808.172003,81.788221
809.136408,81.555593
810.100814,81.286622
811.065220,81.006305
812.029626,80.799419
812.994031,80.713707
813.958437,80.691666
814.922843,80.630213
815.887249,80.480827
816.851654,80.253138
817.816060,79.923527
818.780466,79.439990
819.744872,78.785331
820.709277,77.967333
821.673683,77.016571
822.638089,75.987068
823.602494,74.919659
824.566900,73.864501
825.531306,72.866789
826.495712,71.934662
827.460117,71.077533
828.424523,70.277150
829.388929,69.493088
830.353335,68.680449
831.317740,67.771877
832.282146,66.775892
833.246552,65.779187
834.210957,64.782071
835.175363,63.673167
836.139769,62.393342
837.104175,61.034902
838.068580,59.768800
839.032986,58.821478
839.997392,58.503440
840.961798,59.056764
841.926203,60.384266
842.890609,62.045587
843.855015,63.599480
844.819421,64.897683
845.783826,66.104157
846.748232,67.440881
847.712638,68.881898
848.677043,70.188492
849.641449,71.088937
850.605855,71.343940
851.570261,70.899652
852.534666,70.049443
853.499072,69.317741
854.463478,69.171178
855.427884,69.737526
856.392289,70.730405
857.356695,71.710635
858.321101,72.387225
859.285507,72.627017
860.249912,72.350926
861.214318,71.514455
862.178724,70.068837
863.143129,67.924695
864.107535,65.005566
865.071941,61.289618
866.036347,56.869536
867.000752,51.954235
867.965158,46.943395
868.929564,42.459972
869.893970,39.065124
870.858375,36.987602
871.822781,36.220844
872.787187,36.542219
873.751592,37.565853
874.715998,38.995741
875.680404,40.637782
876.644810,42.328099
877.609215,44.009596
878.573621,45.729886
879.538027,47.518515
880.502433,49.381599
881.466838,51.360588
882.431244,53.508499
883.395650,55.837086
884.360056,58.324059
885.324461,60.929468
886.288867,63.644207
887.253273,66.432826
888.217678,69.182115
889.182084,71.785180
890.146490,74.174669
891.110896,76.296024
892.075301,78.117378
893.039707,79.648354
894.004113,80.938488
894.968519,82.064580
895.932924,83.111496
896.897330,84.136767
897.861736,85.113582
898.826141,85.936831
899.790547,86.540966
900.754953,86.966344
901.719359,87.268120
902.683764,87.496565
903.648170,87.723632
904.612576,87.994559
905.576982,88.333237
906.541387,88.748664
907.505793,89.215976
908.470199,89.725556
909.434605,90.298829
910.399010,90.932303
911.363416,91.593946
912.327822,92.264941
913.292227,92.938522
914.256633,93.604251
915.221039,94.237340
916.185445,94.818446
917.149850,95.346222
918.114256,95.802963
919.078662,96.177569
920.043068,96.487064
921.007473,96.732818
921.971879,96.909728
922.936285,97.033960
923.900690,97.122478
924.865096,97.183371
925.829502,97.222908
926.793908,97.236290
927.758313,97.220063
928.722719,97.184023
929.687125,97.128725
930.651531,97.059778
931.615936,96.989990
932.580342,96.910592
933.544748,96.818291
934.509154,96.717117
935.473559,96.604777
936.437965,96.495611
937.402371,96.380484
938.366776,96.233080
939.331182,96.068723
940.295588,95.887214
941.259994,95.665284
942.224399,95.411794
943.188805,95.143594
944.153211,94.876733
945.117617,94.617409
946.082022,94.365030
947.046428,94.147997
948.010834,93.990368
948.975240,93.890901
949.939645,93.843342
950.904051,93.846975
951.868457,93.911755
952.832862,94.027115
953.797268,94.157043
954.761674,94.276014
955.726080,94.375067
956.690485,94.433962
957.654891,94.416574
958.619297,94.325906
959.583703,94.191159
960.548108,94.007630
961.512514,93.762257
962.476920,93.459303
963.441325,93.103099
964.405731,92.681795
965.370137,92.171956
966.334543,91.562638
967.298948,90.845187
968.263354,89.993097
969.227760,88.964234
970.192166,87.709042
971.156571,86.204678
972.120977,84.544746
973.085383,82.993964
974.049789,81.898636
975.014194,81.522773
975.978600,81.908026
976.943006,82.841859
977.907411,84.003729
978.871817,85.145846
979.836223,86.153783
980.800629,86.976592
981.765034,87.604116
982.729440,88.082093
983.693846,88.435117
984.658252,88.676583
985.622657,88.845449
986.587063,88.955198
987.551469,89.008160
988.515874,89.022208
989.480280,89.007197
990.444686,88.962333
991.409092,88.902187
992.373497,88.833595
993.337903,88.746375
994.302309,88.649517
995.266715,88.535722
996.231120,88.397016
997.195526,88.248420
998.159932,88.084751
999.124338,87.910560
1000.088743,87.727904
1001.053149,87.523209
1002.017555,87.305936
1002.981960,87.083154
1003.946366,86.849230
1004.910772,86.601075
1005.875178,86.343840
1006.839583,86.080554
1007.803989,85.805944
1008.768395,85.520032
1009.732801,85.213510
1010.697206,84.880963
1011.661612,84.535364
1012.626018,84.180097
1013.590423,83.813862
1014.554829,83.446288
1015.519235,83.071522
1016.483641,82.679952
1017.448046,82.295284
1018.412452,81.919043
1019.376858,81.535644
1020.341264,81.172341
1021.305669,80.831407
1022.270075,80.491462
1023.234481,80.160289
1024.198887,79.847174
1025.163292,79.556139
1026.127698,79.285223
1027.092104,79.036614
1028.056509,78.815765
1029.020915,78.610287
1029.985321,78.412721
1030.949727,78.224926
1031.914132,78.050852
1032.878538,77.873825
1033.842944,77.665071
1034.807350,77.444416
1035.771755,77.218628
1036.736161,76.949149
1037.700567,76.639062
1038.664973,76.310380
1039.629378,75.960781
1040.593784,75.578968
1041.558190,75.163659
1042.522595,74.736454
1043.487001,74.301179
1044.451407,73.837962
1045.415813,73.354186
1046.380218,72.865008
1047.344624,72.365707
1048.309030,71.862653
1049.273436,71.366157
1050.237841,70.872125
1051.202247,70.387094
1052.166653,69.920281
1053.131058,69.472055
1054.095464,69.043024
1055.059870,68.634561
1056.024276,68.247915
1056.988681,67.876925
1057.953087,67.508967
1058.917493,67.137975
1059.881899,66.747809
1060.846304,66.315173
1061.810710,65.834297
1062.775116,65.298272
1063.739522,64.702987
1064.703927,64.058807
1065.668333,63.380024
1066.632739,62.711408
1067.597144,62.118285
1068.561550,61.669832
1069.525956,61.435024
1070.490362,61.480680
1071.454767,61.874903
1072.419173,62.632125
1073.383579,63.684577
1074.347985,64.916653
1075.312390,66.185876
1076.276796,67.370072
1077.241202,68.409968
1078.205607,69.303858
1079.170013,70.081429
1080.134419,70.782638
1081.098825,71.443338
1082.063230,72.066209
1083.027636,72.636244
1083.992042,73.143493
1084.956448,73.567709
1085.920853,73.900060
1086.885259,74.149801
1087.849665,74.333486
1088.814071,74.468282
1089.778476,74.551495
1090.742882,74.586401
1091.707288,74.576291
1092.671693,74.516115
1093.636099,74.427090
1094.600505,74.319789
1095.564911,74.179532
1096.529316,74.013044
1097.493722,73.844336
1098.458128,73.677899
1099.422534,73.506139
1100.386939,73.335220
1101.351345,73.170606
1102.315751,73.012327
1103.280156,72.852952
1104.244562,72.684574
1105.208968,72.514421
1106.173374,72.339028
1107.137779,72.154643
1108.102185,71.973179
1109.066591,71.797327
1110.030997,71.630911
1110.995402,71.475721
1111.959808,71.315716
1112.924214,71.144610
1113.888620,70.970819
1114.853025,70.812472
1115.817431,70.676887
1116.781837,70.545153
1117.746242,70.421550
1118.710648,70.313022
1119.675054,70.201233
1120.639460,70.086281
1121.603865,69.964736
1122.568271,69.825824
1123.532677,69.663420
1124.497083,69.469980
1125.461488,69.248738
1126.425894,68.985474
1127.390300,68.662839
1128.354706,68.287505
1129.319111,67.863848
1130.283517,67.380027
1131.247923,66.835524
1132.212328,66.263255
1133.176734,65.665115
1134.141140,65.032890
1135.105546,64.390192
1136.069951,63.721841
1137.034357,63.011349
1137.998763,62.269978
1138.963169,61.506785
1139.927574,60.741323
1140.891980,59.973135
1141.856386,59.203521
1142.820791,58.451506
1143.785197,57.720429
1144.749603,57.013549
1145.714009,56.337790
1146.678414,55.709675
1147.642820,55.144971
1148.607226,54.648999
1149.571632,54.244350
1150.536037,53.940524
1151.500443,53.710383
1152.464849,53.529097
1153.429255,53.358618
1154.393660,53.133866
1155.358066,52.816225
1156.322472,52.380661
1157.286877,51.817178
1158.251283,51.156396
1159.215689,50.414008
1160.180095,49.600433
1161.144500,48.750891
1162.108906,47.893162
1163.073312,47.048404
1164.037718,46.221503
1165.002123,45.410695
1165.966529,44.628575
1166.930935,43.891239
1167.895340,43.210681
1168.859746,42.595401
1169.824152,42.051905
1170.788558,41.585713
1171.752963,41.200150
1172.717369,40.896031
1173.681775,40.670241
1174.646181,40.500535
1175.610586,40.365993
1176.574992,40.278728
1177.539398,40.267852
1178.503804,40.389447
1179.468209,40.720643
1180.432615,41.318950
1181.397021,42.198631
1182.361426,43.315204
1183.325832,44.563879
1184.290238,45.833165
1185.254644,47.067896
1186.219049,48.247139
1187.183455,49.356594
1188.147861,50.400115
1189.112267,51.385751
1190.076672,52.308933
1191.041078,53.165456
1192.005484,53.961574
1192.969889,54.699338
1193.934295,55.378352
1194.898701,55.995183
1195.863107,56.542524
1196.827512,57.029807
1197.791918,57.460502
1198.756324,57.822862
1199.720730,58.120025
1200.685135,58.355779
1201.649541,58.525655
1202.613947,58.636698
1203.578353,58.697916
1204.542758,58.709923
1205.507164,58.664475
1206.471570,58.559378
1207.435975,58.416658
1208.400381,58.256438
1209.364787,58.097390
1210.329193,57.984844
1211.293598,57.961780
1212.258004,58.073197
1213.222410,58.365842
1214.186816,58.853659
1215.151221,59.529515
1216.115627,60.359198
1217.080033,61.291791
1218.044439,62.286188
1219.008844,63.297267
1219.973250,64.287548
1220.937656,65.224679
1221.902061,66.075230
1222.866467,66.817940
1223.830873,67.441043
1224.795279,67.948617
1225.759684,68.345670
1226.724090,68.636693
1227.688496,68.853645
1228.652902,69.027434
1229.617307,69.181029
1230.581713,69.365545
1231.546119,69.617150
1232.510524,69.926484
1233.474930,70.282045
1234.439336,70.669032
1235.403742,71.068520
1236.368147,71.468764
1237.332553,71.855667
1238.296959,72.224887
1239.261365,72.570166
1240.225770,72.882208
1241.190176,73.170817
1242.154582,73.442484
1243.118988,73.696744
1244.083393,73.941883
1245.047799,74.192080
1246.012205,74.458685
1246.976610,74.743179
1247.941016,75.047183
1248.905422,75.378148
1249.869828,75.737929
1250.834233,76.118989
1251.798639,76.519971
1252.763045,76.940577
1253.727451,77.369266
1254.691856,77.813032
1255.656262,78.275533
1256.620668,78.723963
1257.585073,79.141140
1258.549479,79.528764
1259.513885,79.874457
1260.478291,80.171694
1261.442696,80.422600
1262.407102,80.626410
1263.371508,80.784611
1264.335914,80.900731
1265.300319,80.969139
1266.264725,80.992726
1267.229131,80.991159
1268.193537,80.955070
1269.157942,80.868209
1270.122348,80.753715
1271.086754,80.624286
1272.051159,80.480841
1273.015565,80.351977
1273.979971,80.267185
1274.944377,80.244845
1275.908782,80.297778
1276.873188,80.430296
1277.837594,80.647107
1278.802000,80.941934
1279.766405,81.294976
1280.730811,81.691858
1281.695217,82.127864
1282.659622,82.593454
1283.624028,83.070100
1284.588434,83.548789
1285.552840,84.022328
1286.517245,84.471512
1287.481651,84.889626
1288.446057,85.282502
1289.410463,85.648738
1290.374868,85.990606
1291.339274,86.329526
1292.303680,86.677259
1293.268086,87.037144
1294.232491,87.431794
1295.196897,87.863182
1296.161303,88.313774
1297.125708,88.779065
1298.090114,89.245682
1299.054520,89.694058
1300.018926,90.117701
1300.983331,90.523858
1301.947737,90.910527
1302.912143,91.262263
1303.876549,91.579853
1304.840954,91.867439
1305.805360,92.114493
1306.769766,92.325081
1307.734172,92.517336
1308.698577,92.685569
1309.662983,92.820952
1310.627389,92.934368
1311.591794,93.032033
1312.556200,93.119396
1313.520606,93.199827
1314.485012,93.272470
1315.449417,93.336423
1316.413823,93.384917
1317.378229,93.421621
1318.342635,93.455615
1319.307040,93.487715
1320.271446,93.510677
1321.235852,93.516020
1322.200257,93.510946
1323.164663,93.503856
1324.129069,93.491739
1325.093475,93.472923
1326.057880,93.449467
1327.022286,93.425150
1327.986692,93.400615
1328.951098,93.369905
1329.915503,93.334049
1330.879909,93.296066
1331.844315,93.252066
1332.808721,93.213611
1333.773126,93.197455
1334.737532,93.202376
1335.701938,93.229133
1336.666343,93.288431
1337.630749,93.372419
1338.595155,93.461086
1339.559561,93.553872
1340.523966,93.642346
1341.488372,93.718171
1342.452778,93.798153
1343.417184,93.873988
1344.381589,93.933522
1345.345995,93.992825
1346.310401,94.052466
1347.274806,94.111678
1348.239212,94.184084
1349.203618,94.263754
1350.168024,94.333083
1351.132429,94.390546
1352.096835,94.444721
1353.061241,94.488149
1354.025647,94.509851
1354.990052,94.517383
1355.954458,94.506704
1356.918864,94.462808
1357.883270,94.380280
1358.847675,94.249733
1359.812081,94.056960
1360.776487,93.798823
1361.740892,93.473554
1362.705298,93.055185
1363.669704,92.532215
1364.634110,91.918518
1365.598515,91.222202
1366.562921,90.469546
1367.527327,89.678234
1368.491733,88.835201
1369.456138,87.939845
1370.420544,87.006806
1371.384950,86.022087
1372.349355,84.955534
1373.313761,83.803620
1374.278167,82.549670
1375.242573,81.168124
1376.206978,79.682099
1377.171384,78.123899
1378.135790,76.523682
1379.100196,74.945735
1380.064601,73.491185
1381.029007,72.316010
1381.993413,71.598653
1382.957819,71.418724
1383.922224,71.661748
1384.886630,72.075486
1385.851036,72.445033
1386.815441,72.686061
1387.779847,72.740674
1388.744253,72.565149
1389.708659,72.184387
1390.673064,71.632085
1391.637470,70.923310
1392.601876,70.072172
1393.566282,69.124482
1394.530687,68.107142
1395.495093,67.044404
1396.459499,65.997019
1397.423905,65.029242
1398.388310,64.211009
1399.352716,63.578927
1400.317122,63.156947
1401.281527,62.980422
1402.245933,63.067361
1403.210339,63.402849
1404.174745,63.965498
1405.139150,64.750646
1406.103556,65.712802
1407.067962,66.827071
1408.032368,68.093274
1408.996773,69.486271
1409.961179,71.015035
1410.925585,72.677272
1411.889990,74.482544
1412.854396,76.441387
1413.818802,78.493636
1414.783208,80.511487
1415.747613,82.300263
1416.712019,83.768237
1417.676425,84.897036
1418.640831,85.689479
1419.605236,86.160041
1420.569642,86.283675
1421.534048,86.135018
1422.498454,85.910907
1423.462859,85.847901
1424.427265,86.069309
1425.391671,86.532692
1426.356076,87.107174
1427.320482,87.637422
1428.284888,88.008005
1429.249294,88.195447
1430.213699,88.304503
1431.178105,88.655971
1432.142511,89.492068
1433.106917,90.606797
1434.071322,91.658272
1435.035728,92.534223
1436.000134,93.274883
1436.964539,93.909815
1437.928945,94.433431
1438.893351,94.875358
1439.857757,95.253699
1440.822162,95.573284
1441.786568,95.864427
1442.750974,96.139103
1443.715380,96.395953
1444.679785,96.620748
1445.644191,96.793459
1446.608597,96.916271
1447.573003,96.983415
1448.537408,96.967880
1449.501814,96.850166
1450.466220,96.642591
1451.430625,96.391828
1452.395031,96.174925
1453.359437,96.075717
1454.323843,96.149324
1455.288248,96.384604
1456.252654,96.717639
1457.217060,97.062380
1458.181466,97.352130
1459.145871,97.604582
1460.110277,97.817714
1461.074683,97.972683
1462.039089,98.098948
1463.003494,98.215699
1463.967900,98.322464
1464.932306,98.405207
1465.896711,98.459261
1466.861117,98.506198
1467.825523,98.553081
1468.789929,98.588706
1469.754334,98.615690
1470.718740,98.646747
1471.683146,98.673246
1472.647552,98.695543
1473.611957,98.722570
1474.576363,98.749817
1475.540769,98.783133
1476.505174,98.816135
1477.469580,98.840265
1478.433986,98.858598
1479.398392,98.867849
1480.362797,98.875820
1481.327203,98.886822
1482.291609,98.895662
1483.256015,98.904918
1484.220420,98.917789
1485.184826,98.933461
1486.149232,98.945125
1487.113638,98.951274
1488.078043,98.958390
1489.042449,98.968186
1490.006855,98.979377
1490.971260,98.986406
1491.935666,98.989935
1492.900072,98.991612
1493.864478,98.984912
1494.828883,98.986658
1495.793289,99.002895
1496.757695,99.007623
1497.722101,99.008857
1498.686506,99.016499
1499.650912,99.015181
1500.615318,99.014365
1501.579723,99.018145
1502.544129,99.012819
1503.508535,99.005344
1504.472941,99.007283
1505.437346,99.013995
1506.401752,99.015001
1507.366158,99.009633
1508.330564,99.006287
1509.294969,99.005077
1510.259375,99.000098
1511.223781,98.998146
1512.188187,99.006252
1513.152592,99.009265
1514.116998,99.003308
1515.081404,99.005492
1516.045809,99.008532
1517.010215,99.000284
1517.974621,98.992424
1518.939027,98.985428
1519.903432,98.982758
1520.867838,98.996354
1521.832244,99.000150
1522.796650,98.982675
1523.761055,98.973032
1524.725461,98.980908
1525.689867,98.994509
1526.654272,98.996987
1527.618678,98.999520
1528.583084,99.019295
1529.547490,99.033986
1530.511895,99.034049
1531.476301,99.034071
1532.440707,99.042841
1533.405113,99.055582
1534.369518,99.060618
1535.333924,99.066529
1536.298330,99.069145
1537.262736,99.065288
1538.227141,99.082851
1539.191547,99.104788
1540.155953,99.100610
1541.120358,99.102666
1542.084764,99.112144
1543.049170,99.103643
1544.013576,99.099344
1544.977981,99.108912
1545.942387,99.111816
1546.906793,99.111476
1547.871199,99.118403
1548.835604,99.130246
1549.800010,99.141367
1550.764416,99.139893
1551.728822,99.131474
1552.693227,99.135876
1553.657633,99.147509
1554.622039,99.150947
1555.586444,99.150882
1556.550850,99.160497
1557.515256,99.173243
1558.479662,99.177285
1559.444067,99.185633
1560.408473,99.194419
1561.372879,99.189034
1562.337285,99.186459
1563.301690,99.192002
1564.266096,99.193035
1565.230502,99.195974
1566.194907,99.199948
1567.159313,99.193608
1568.123719,99.194550
1569.088125,99.203746
1570.052530,99.198171
1571.016936,99.188865
1571.981342,99.185794
1572.945748,99.180167
1573.910153,99.175924
1574.874559,99.182370
1575.838965,99.186314
1576.803371,99.172536
1577.767776,99.164945
1578.732182,99.166459
1579.696588,99.158057
1580.660993,99.152818
1581.625399,99.154719
1582.589805,99.142764
1583.554211,99.126138
1584.518616,99.125102
1585.483022,99.119471
1586.447428,99.105028
1587.411834,99.096776
1588.376239,99.081343
1589.340645,99.068215
1590.305051,99.066439
1591.269456,99.061943
1592.233862,99.058120
1593.198268,99.058809
1594.162674,99.069258
1595.127079,99.077838
1596.091485,99.070799
1597.055891,99.069672
1598.020297,99.073605
1598.984702,99.067722
1599.949108,99.063736
1600.913514,99.063850
1601.877920,99.058536
1602.842325,99.055967
1603.806731,99.061093
1604.771137,99.053908
1605.735542,99.033511
1606.699948,99.023349
1607.664354,99.026398
1608.628760,99.026688
1609.593165,99.014596
1610.557571,99.000476
1611.521977,98.992870
1612.486383,98.987151
1613.450788,98.975806
1614.415194,98.960150
1615.379600,98.962827
1616.344005,98.974793
1617.308411,98.963789
1618.272817,98.947863
1619.237223,98.940642
1620.201628,98.932122
1621.166034,98.926492
1622.130440,98.927078
1623.094846,98.930652
1624.059251,98.930285
1625.023657,98.919688
1625.988063,98.906031
1626.952469,98.896288
1627.916874,98.885819
1628.881280,98.885471
1629.845686,98.895500
1630.810091,98.889792
1631.774497,98.880598
1632.738903,98.879229
1633.703309,98.872218
1634.667714,98.872657
1635.632120,98.878044
1636.596526,98.877704
1637.560932,98.876744
1638.525337,98.866770
1639.489743,98.857785
1640.454149,98.862776
1641.418555,98.866505
1642.382960,98.854705
1643.347366,98.838437
1644.311772,98.842625
1645.276177,98.859360
1646.240583,98.863591
1647.204989,98.860619
1648.169395,98.855921
1649.133800,98.842264
1650.098206,98.825956
1651.062612,98.827053
1652.027018,98.850915
1652.991423,98.862791
1653.955829,98.850847
1654.920235,98.843327
1655.884640,98.838933
1656.849046,98.841908
1657.813452,98.853520
1658.777858,98.856852
1659.742263,98.861259
1660.706669,98.869028
1661.671075,98.874332
1662.635481,98.879699
1663.599886,98.869961
1664.564292,98.859896
1665.528698,98.866787
1666.493104,98.862067
1667.457509,98.855096
1668.421915,98.868642
1669.386321,98.872288
1670.350726,98.860320
1671.315132,98.854254
1672.279538,98.849469
1673.243944,98.846516
1674.208349,98.851850
1675.172755,98.853529
1676.137161,98.840898
1677.101567,98.828926
1678.065972,98.829659
1679.030378,98.830766
1679.994784,98.827137
1680.959189,98.833273
1681.923595,98.843959
1682.888001,98.844368
1683.852407,98.851182
1684.816812,98.868472
1685.781218,98.874013
1686.745624,98.876907
1687.710030,98.882289
1688.674435,98.883923
1689.638841,98.895317
1690.603247,98.911109
1691.567653,98.918974
1692.532058,98.922634
1693.496464,98.914341
1694.460870,98.916547
1695.425275,98.946814
1696.389681,98.952870
1697.354087,98.934221
1698.318493,98.935585
1699.282898,98.954975
1700.247304,98.977551
1701.211710,98.973999
1702.176116,98.956979
1703.140521,98.959539
1704.104927,98.957661
1705.069333,98.948105
1706.033738,98.948217
1706.998144,98.941996
1707.962550,98.933834
1708.926956,98.932491
1709.891361,98.926563
1710.855767,98.925270
1711.820173,98.936338
1712.784579,98.937612
1713.748984,98.927398
1714.713390,98.930559
1715.677796,98.941360
1716.642202,98.940563
1717.606607,98.930394
1718.571013,98.921921
1719.535419,98.920653
1720.499824,98.912629
1721.464230,98.896784
1722.428636,98.891124
1723.393042,98.882953
1724.357447,98.864218
1725.321853,98.850754
1726.286259,98.836757
1727.250665,98.817171
1728.215070,98.808215
1729.179476,98.814728
1730.143882,98.813334
1731.108288,98.789087
1732.072693,98.760432
1733.037099,98.740484
1734.001505,98.729112
1734.965910,98.728926
1735.930316,98.726803
1736.894722,98.708189
1737.859128,98.693788
1738.823533,98.697220
1739.787939,98.691615
1740.752345,98.679946
1741.716751,98.682575
1742.681156,98.684537
1743.645562,98.679243
1744.609968,98.677548
1745.574373,98.688672
1746.538779,98.706452
1747.503185,98.711465
1748.467591,98.710667
1749.431996,98.713872
1750.396402,98.720190
1751.360808,98.737087
1752.325214,98.745992
1753.289619,98.738415
1754.254025,98.743208
1755.218431,98.759717
1756.182837,98.768860
1757.147242,98.775990
1758.111648,98.782810
1759.076054,98.783700
1760.040459,98.791580
1761.004865,98.811047
1761.969271,98.825887
1762.933677,98.838487
1763.898082,98.850847
1764.862488,98.855423
1765.826894,98.862321
1766.791300,98.871718
1767.755705,98.886147
1768.720111,98.912735
1769.684517,98.930613
1770.648922,98.938869
1771.613328,98.957943
1772.577734,98.980761
1773.542140,98.991487
1774.506545,99.004516
1775.470951,99.037131
1776.435357,99.061403
1777.399763,99.060108
1778.364168,99.062667
1779.328574,99.070517
1780.292980,99.072157
1781.257386,99.080577
1782.221791,99.096822
1783.186197,99.110459
1784.150603,99.117062
1785.115008,99.128063
1786.079414,99.144840
1787.043820,99.142705
1788.008226,99.127600
1788.972631,99.128275
1789.937037,99.141184
1790.901443,99.148261
1791.865849,99.152757
1792.830254,99.156822
1793.794660,99.153088
1794.759066,99.155989
1795.723471,99.168583
1796.687877,99.167659
1797.652283,99.148818
1798.616689,99.138967
1799.581094,99.151408
1800.545500,99.158428
1801.509906,99.158571
1802.474312,99.167597
1803.438717,99.169193
1804.403123,99.167828
1805.367529,99.174963
1806.331935,99.171657
1807.296340,99.150573
1808.260746,99.132594
1809.225152,99.127379
1810.189557,99.125734
